,display_id,ad_id,clicked,ad_document_id,campaign_id,advertiser_id,uuid,event_document_id,platform_x,geo_location_x,source_id_admeta,publisher_id_x,source_id_eventmeta,publisher_id_y,document_id_x,category_id,confidence_level,document_id_ent,entity_id,confidence_level_ent,document_id_y,timestamp,platform_y,geo_location_y,traffic_source,time_diff,new_session,publish_time_admeta_ts,publish_time_admeta_year,publish_time_admeta_month,publish_time_eventmeta_ts,publish_time_eventmeta_year,publish_time_eventmeta_month,event_timestamp_ts
8281,1903,109,0,244,193,22,312,479,0,216,133,50,0,0,245,5,0.92,197,3398,0.20540853429931616,0,0,0,62,0,0.0,1,237,12,5,0,0,0,133
8282,1903,109,0,244,193,22,312,479,0,216,133,50,0,0,245,24,0.07,197,3398,0.20540853429931616,0,0,0,62,0,0.0,0,237,12,5,0,0,0,133
8283,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,61,0.92,482,589,0.8681034657438161,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8284,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,61,0.92,482,3100,0.48225118256240496,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8285,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,61,0.92,482,175,0.4746509328753699,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8286,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,61,0.92,482,2282,0.24945748082219102,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8287,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,61,0.92,482,4282,0.20880958427376062,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8288,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,87,0.07,482,589,0.8681034657438161,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8289,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,87,0.07,482,3100,0.48225118256240496,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8290,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,87,0.07,482,175,0.4746509328753699,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8291,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,87,0.07,482,2282,0.24945748082219102,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8292,1903,399,0,602,460,351,312,479,0,216,543,0,0,0,603,87,0.07,482,4282,0.20880958427376062,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,133
8293,1903,1736,0,1020,834,317,312,479,0,216,518,216,0,0,1021,22,0.92,823,636,0.2091425929011112,0,0,0,62,0,0.0,0,591,13,1,0,0,0,133
8294,1903,1736,0,1020,834,317,312,479,0,216,518,216,0,0,1021,34,0.07,823,636,0.2091425929011112,0,0,0,62,0,0.0,0,591,13,1,0,0,0,133
8295,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,24,0.759790924,1307,3304,0.19362109338339695,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8296,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,24,0.759790924,1307,834,0.15666268020122598,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8297,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,24,0.759790924,1307,1217,0.019199917264834353,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8298,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,24,0.759790924,1307,3413,0.014061137889535747,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8299,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,34,0.057810179,1307,3304,0.19362109338339695,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8300,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,34,0.057810179,1307,834,0.15666268020122598,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8301,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,34,0.057810179,1307,1217,0.019199917264834353,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8302,1903,2151,0,1590,1481,185,312,479,0,216,48,81,0,0,1591,34,0.057810179,1307,3413,0.014061137889535747,0,0,0,62,0,0.0,0,49,11,2,0,0,0,133
8303,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,22,0.395757412,406,2532,0.7287533984589278,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8304,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,22,0.395757412,406,4827,0.63845426906529,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8305,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,22,0.395757412,406,2160,0.22026904363413663,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8306,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,24,0.030111977,406,2532,0.7287533984589278,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8307,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,24,0.030111977,406,4827,0.63845426906529,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8308,1903,2412,0,508,374,348,312,479,0,216,541,0,0,0,509,24,0.030111977,406,2160,0.22026904363413663,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8309,1903,2768,0,1339,73,167,312,479,0,216,249,0,0,0,1340,55,0.92,1098,2109,0.29355967489614476,0,0,0,62,0,0.0,0,309,12,7,0,0,0,133
8310,1903,2768,0,1339,73,167,312,479,0,216,249,0,0,0,1340,87,0.07,1098,2109,0.29355967489614476,0,0,0,62,0,0.0,0,309,12,7,0,0,0,133
8311,1903,3016,0,1331,1805,404,312,479,0,216,793,0,0,0,1332,89,0.92,1091,46,0.8569602833458752,0,0,0,62,0,0.0,0,664,13,2,0,0,0,133
8312,1903,3016,0,1331,1805,404,312,479,0,216,793,0,0,0,1332,2,0.07,1091,46,0.8569602833458752,0,0,0,62,0,0.0,0,664,13,2,0,0,0,133
8313,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,7,0.92,1409,3804,0.8466526701496403,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8314,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,7,0.92,1409,296,0.678891939130404,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8315,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,7,0.92,1409,2966,0.25840398055426284,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8316,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,7,0.92,1409,2474,0.2496783714244467,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8317,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,27,0.07,1409,3804,0.8466526701496403,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8318,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,27,0.07,1409,296,0.678891939130404,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8319,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,27,0.07,1409,2966,0.25840398055426284,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8320,1903,3593,1,1706,2257,8,312,479,0,216,17,20,0,0,1707,27,0.07,1409,2474,0.2496783714244467,0,0,0,62,0,0.0,0,0,0,0,0,0,0,133
8321,1903,3934,0,1654,1418,350,312,479,0,216,730,0,0,0,1655,85,0.92,1361,46,0.7556096458132211,0,0,0,62,0,0.0,0,1125,13,7,0,0,0,133
8322,1903,3934,0,1654,1418,350,312,479,0,216,730,0,0,0,1655,13,0.07,1361,46,0.7556096458132211,0,0,0,62,0,0.0,0,1125,13,7,0,0,0,133
8323,899,1434,0,174,1151,329,313,895,1,79,418,150,0,0,175,72,0.543664892,144,4010,0.8329897095364377,0,0,0,62,0,0.0,1,174,12,3,0,0,0,64
8324,899,1434,0,174,1151,329,313,895,1,79,418,150,0,0,175,27,0.041365807,144,4010,0.8329897095364377,0,0,0,62,0,0.0,0,174,12,3,0,0,0,64
8325,899,1776,1,1576,1395,326,313,895,1,79,732,220,0,0,1577,27,0.598300104,1297,2296,0.3705462718363639,0,0,0,62,0,0.0,0,780,13,4,0,0,0,64
8326,899,1776,1,1576,1395,326,313,895,1,79,732,220,0,0,1577,64,0.045522834,1297,2296,0.3705462718363639,0,0,0,62,0,0.0,0,780,13,4,0,0,0,64
8327,899,2242,0,1858,1620,339,313,895,1,79,282,0,0,0,1859,75,0.474238932,0,5105,0.0,0,0,0,62,0,0.0,0,375,12,9,0,0,0,64
8328,899,2242,0,1858,1620,339,313,895,1,79,282,0,0,0,1859,2,0.036083397,0,5105,0.0,0,0,0,62,0,0.0,0,375,12,9,0,0,0,64
8329,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,72,0.92,1621,944,0.7909027774132313,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8330,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,72,0.92,1621,2530,0.26270643511330294,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8331,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,72,0.92,1621,1772,0.24520390103668335,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8332,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,72,0.92,1621,4544,0.2337920428768569,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8333,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,22,0.07,1621,944,0.7909027774132313,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8334,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,22,0.07,1621,2530,0.26270643511330294,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8335,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,22,0.07,1621,1772,0.24520390103668335,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8336,899,3779,0,1974,2361,573,313,895,1,79,437,0,0,0,1975,22,0.07,1621,4544,0.2337920428768569,0,0,0,62,0,0.0,0,0,0,0,0,0,0,64
8337,854,397,1,609,440,369,314,527,1,237,553,0,0,0,610,89,0.92,489,248,0.2776525810213665,0,0,0,62,0,0.0,1,394,12,9,0,0,0,61
8338,854,397,1,609,440,369,314,527,1,237,553,0,0,0,610,89,0.92,489,2203,0.23518622647473125,0,0,0,62,0,0.0,0,394,12,9,0,0,0,61
8339,854,397,1,609,440,369,314,527,1,237,553,0,0,0,610,86,0.07,489,248,0.2776525810213665,0,0,0,62,0,0.0,0,394,12,9,0,0,0,61
8340,854,397,1,609,440,369,314,527,1,237,553,0,0,0,610,86,0.07,489,2203,0.23518622647473125,0,0,0,62,0,0.0,0,394,12,9,0,0,0,61
8341,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,55,0.92,1251,5006,0.8279818332683863,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8342,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,55,0.92,1251,1156,0.49778114401864204,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8343,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,55,0.92,1251,370,0.4748987172318524,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8344,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,55,0.92,1251,3297,0.3404572080087167,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8345,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,55,0.92,1251,2527,0.29879410055958705,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8346,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,51,0.07,1251,5006,0.8279818332683863,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8347,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,51,0.07,1251,1156,0.49778114401864204,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8348,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,51,0.07,1251,370,0.4748987172318524,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8349,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,51,0.07,1251,3297,0.3404572080087167,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8350,854,1639,0,1527,1236,565,314,527,1,237,243,0,0,0,1528,51,0.07,1251,2527,0.29879410055958705,0,0,0,62,0,0.0,0,760,13,3,0,0,0,61
8351,854,1970,0,518,272,228,314,527,1,237,393,0,0,0,519,51,0.962,0,5105,0.0,0,0,0,62,0,0.0,0,374,12,9,0,0,0,61
8352,854,1970,0,518,272,228,314,527,1,237,393,0,0,0,519,50,0.037,0,5105,0.0,0,0,0,62,0,0.0,0,374,12,9,0,0,0,61
8353,854,4054,0,2552,105,65,314,527,1,237,815,132,0,0,2552,55,0.290109212,2100,1714,0.9162496561931117,0,0,0,62,0,0.0,0,1050,13,6,0,0,0,61
8354,854,4054,0,2552,105,65,314,527,1,237,815,132,0,0,2552,55,0.290109212,2100,1789,0.3268003306811885,0,0,0,62,0,0.0,0,1050,13,6,0,0,0,61
8355,854,4054,0,2552,105,65,314,527,1,237,815,132,0,0,2552,22,0.022073527,2100,1714,0.9162496561931117,0,0,0,62,0,0.0,0,1050,13,6,0,0,0,61
8356,854,4054,0,2552,105,65,314,527,1,237,815,132,0,0,2552,22,0.022073527,2100,1789,0.3268003306811885,0,0,0,62,0,0.0,0,1050,13,6,0,0,0,61
8357,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,9,0.92,977,2653,0.9940078006883087,0,0,0,62,0,0.0,1,0,0,0,0,0,0,6
8358,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,9,0.92,977,4957,0.37423559408202106,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8359,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,9,0.92,977,2579,0.33768174239337606,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8360,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,9,0.92,977,3823,0.3345018953415768,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8361,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,50,0.07,977,2653,0.9940078006883087,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8362,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,50,0.07,977,4957,0.37423559408202106,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8363,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,50,0.07,977,2579,0.33768174239337606,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8364,93,1139,0,1194,960,564,315,1044,1,104,501,0,0,0,1195,50,0.07,977,3823,0.3345018953415768,0,0,0,62,0,0.0,0,0,0,0,0,0,0,6
8365,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,61,0.879324316,1277,3797,0.863898063166986,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8366,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,61,0.879324316,1277,2960,0.7754308028837218,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8367,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,61,0.879324316,1277,587,0.34766881347790834,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8368,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,27,0.066905111,1277,3797,0.863898063166986,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8369,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,27,0.066905111,1277,2960,0.7754308028837218,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8370,93,1678,0,1555,56,100,315,1044,1,104,279,0,0,0,1556,27,0.066905111,1277,587,0.34766881347790834,0,0,0,62,0,0.0,0,769,13,4,0,0,0,6
8371,93,2913,0,2155,1608,477,315,1044,1,104,675,0,0,0,2156,86,0.92,1774,2937,0.3292786767983539,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,6
8372,93,2913,0,2155,1608,477,315,1044,1,104,675,0,0,0,2156,27,0.07,1774,2937,0.3292786767983539,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,6
8373,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,66,0.9709952401429608,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8374,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,4518,0.37917029486884996,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8375,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,991,0.34561963095035236,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8376,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,4282,0.29106254416232347,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8377,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,3591,0.2788717828490215,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8378,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,12,0.92,1883,3075,0.23124845724130094,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8379,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,66,0.9709952401429608,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8380,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,4518,0.37917029486884996,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8381,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,991,0.34561963095035236,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8382,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,4282,0.29106254416232347,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8383,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,3591,0.2788717828490215,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8384,93,3246,1,2288,2098,430,315,1044,1,104,621,0,0,0,2288,61,0.07,1883,3075,0.23124845724130094,0,0,0,62,0,0.0,0,973,13,5,0,0,0,6
8385,105,133,0,291,232,250,316,1320,1,212,491,149,0,0,292,22,0.92,234,3323,0.3050596882582482,0,0,0,62,0,0.0,1,266,12,6,0,0,0,7
8386,105,133,0,291,232,250,316,1320,1,212,491,149,0,0,292,22,0.92,234,4744,0.22942636401217517,0,0,0,62,0,0.0,0,266,12,6,0,0,0,7
8387,105,133,0,291,232,250,316,1320,1,212,491,149,0,0,292,50,0.07,234,3323,0.3050596882582482,0,0,0,62,0,0.0,0,266,12,6,0,0,0,7
8388,105,133,0,291,232,250,316,1320,1,212,491,149,0,0,292,50,0.07,234,4744,0.22942636401217517,0,0,0,62,0,0.0,0,266,12,6,0,0,0,7
8389,105,458,0,619,500,207,316,1320,1,212,371,0,0,0,620,61,0.714814976,498,3250,0.9156058382776268,0,0,0,62,0,0.0,0,396,12,10,0,0,0,7
8390,105,458,0,619,500,207,316,1320,1,212,371,0,0,0,620,27,0.054388096,498,3250,0.9156058382776268,0,0,0,62,0,0.0,0,396,12,10,0,0,0,7
8391,105,491,0,724,185,261,316,1320,1,212,438,0,0,0,725,6,0.885361356,577,2946,0.25575290943383105,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,7
8392,105,491,0,724,185,261,316,1320,1,212,438,0,0,0,725,27,0.067364451,577,2946,0.25575290943383105,0,0,0,62,0,0.0,0,1123,13,7,0,0,0,7
8393,105,1772,0,1619,1394,646,316,1320,1,212,828,0,0,0,1620,66,0.897737288,1331,4929,0.17202833633556552,0,0,0,62,0,0.0,0,799,13,4,0,0,0,7
8394,105,1772,0,1619,1394,646,316,1320,1,212,828,0,0,0,1620,66,0.897737288,1331,4893,0.15247274041605374,0,0,0,62,0,0.0,0,799,13,4,0,0,0,7
8395,105,1772,0,1619,1394,646,316,1320,1,212,828,0,0,0,1620,27,0.068306098,1331,4929,0.17202833633556552,0,0,0,62,0,0.0,0,799,13,4,0,0,0,7
8396,105,1772,0,1619,1394,646,316,1320,1,212,828,0,0,0,1620,27,0.068306098,1331,4893,0.15247274041605374,0,0,0,62,0,0.0,0,799,13,4,0,0,0,7
8397,105,1873,0,1531,1439,631,316,1320,1,212,814,0,0,0,1532,13,0.92,1255,5045,0.5194447475726881,0,0,0,62,0,0.0,0,0,0,0,0,0,0,7
8398,105,1873,0,1531,1439,631,316,1320,1,212,814,0,0,0,1532,87,0.07,1255,5045,0.5194447475726881,0,0,0,62,0,0.0,0,0,0,0,0,0,0,7
8399,105,2893,0,1216,1283,167,316,1320,1,212,574,0,0,0,1217,55,0.92,997,2109,0.2882903223897535,0,0,0,62,0,0.0,0,391,12,9,0,0,0,7
8400,105,2893,0,1216,1283,167,316,1320,1,212,574,0,0,0,1217,87,0.07,997,2109,0.2882903223897535,0,0,0,62,0,0.0,0,391,12,9,0,0,0,7
8401,105,3414,1,197,14,22,316,1320,1,212,187,50,0,0,198,22,0.92,160,807,0.23308221966516704,0,0,0,62,0,0.0,0,195,12,3,0,0,0,7
8402,105,3414,1,197,14,22,316,1320,1,212,187,50,0,0,198,53,0.07,160,807,0.23308221966516704,0,0,0,62,0,0.0,0,195,12,3,0,0,0,7
8403,105,3997,0,1339,202,167,316,1320,1,212,249,0,0,0,1340,55,0.92,1098,2109,0.29355967489614476,0,0,0,62,0,0.0,0,309,12,7,0,0,0,7
8404,105,3997,0,1339,202,167,316,1320,1,212,249,0,0,0,1340,87,0.07,1098,2109,0.29355967489614476,0,0,0,62,0,0.0,0,309,12,7,0,0,0,7
8405,1758,1246,0,96,220,197,317,1060,1,117,242,0,0,0,97,55,0.379155552,76,1085,0.7720318317099252,0,0,0,62,0,0.0,1,0,0,0,0,0,0,122
8406,1758,1246,0,96,220,197,317,1060,1,117,242,0,0,0,97,85,0.028848792,76,1085,0.7720318317099252,0,0,0,62,0,0.0,0,0,0,0,0,0,0,122
8407,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,86,0.92,1017,2164,0.4942345080039061,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8408,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,86,0.92,1017,4738,0.45875749317748254,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8409,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,86,0.92,1017,763,0.40880878249228897,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8410,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,86,0.92,1017,2289,0.24480206438739696,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8411,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,67,0.07,1017,2164,0.4942345080039061,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8412,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,67,0.07,1017,4738,0.45875749317748254,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8413,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,67,0.07,1017,763,0.40880878249228897,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8414,1758,1579,1,1239,86,95,317,1060,1,117,229,129,0,0,1240,67,0.07,1017,2289,0.24480206438739696,0,0,0,62,0,0.0,0,673,13,3,0,0,0,122
8415,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,86,0.92,1529,3232,0.23537392329391904,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8416,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,86,0.92,1529,4729,0.22414921172157232,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8417,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,86,0.92,1529,599,0.21572014836303444,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8418,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,24,0.07,1529,3232,0.23537392329391904,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8419,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,24,0.07,1529,4729,0.22414921172157232,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8420,1758,2338,0,1853,1649,333,317,1060,1,117,538,0,0,0,1854,24,0.07,1529,599,0.21572014836303444,0,0,0,62,0,0.0,0,872,13,5,0,0,0,122
8421,1758,3965,0,2209,2015,524,317,1060,1,117,835,226,0,0,2210,7,0.5,1818,3322,0.7738866014429853,0,0,0,62,0,0.0,0,0,0,0,0,0,0,122
8422,1758,3965,0,2209,2015,524,317,1060,1,117,835,226,0,0,2210,11,0.5,1818,3322,0.7738866014429853,0,0,0,62,0,0.0,0,0,0,0,0,0,0,122
8423,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,1278,0.3862659021972694,0,0,0,62,0,0.0,1,651,13,2,0,0,0,71
8424,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,3443,0.3220104283231762,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8425,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,944,0.3159663114903441,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8426,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,713,0.2441523225180877,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8427,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,1385,0.2362784330490718,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8428,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,2664,0.23507861329645616,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8429,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,78,0.92,968,1078,0.20523692180995354,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8430,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,1278,0.3862659021972694,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8431,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,3443,0.3220104283231762,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8432,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,944,0.3159663114903441,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8433,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,713,0.2441523225180877,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8434,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,1385,0.2362784330490718,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8435,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,2664,0.23507861329645616,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8436,1018,2111,0,1184,959,560,318,900,0,132,757,0,0,0,1185,74,0.07,968,1078,0.20523692180995354,0,0,0,62,0,0.0,0,651,13,2,0,0,0,71
8437,1018,2996,1,2181,1518,660,318,900,0,132,42,207,0,0,2182,72,0.580490836,0,5105,0.0,0,0,0,62,0,0.0,0,954,13,5,0,0,0,71
